stock_id,date,cash_dividend,stock_dividend
1515,2021-06-16,3.6,0.0
1515,2022-06-16,3.0,0.0
1515,2024-06-19,1.2,0.0
1515,2025-06-18,1.0,0.0
1516,2017-09-03,0.37080407,0.37080407
1516,2018-09-03,0.0,0.49456654
1516,2019-08-31,0.0,0.45689814
1516,2020-09-07,0.07825195,0.3130066487
1516,2021-08-22,0.3748767,0.3748765
1516,2022-10-03,1.55214435,0.0
1516,2023-08-28,0.37663374,0.87881227
1516,2024-11-09,0.0,0.30604009
1517,2017-09-15,0.2,0.0
1517,2018-09-14,0.2,0.0
1517,2019-09-07,0.25,0.0
1517,2020-09-09,0.20213613,0.0
1517,2021-09-27,0.35,0.0
1517,2022-09-26,0.8,0.0
1517,2023-09-19,0.9,0.0
1517,2024-09-21,0.2,0.0
1517,2025-09-20,0.2,0.0
1519,2017-07-29,0.8,0.0
1519,2018-07-25,0.4,0.0
1519,2019-07-26,0.3,0.0
1519,2020-08-07,1.0,0.0
1519,2021-08-07,1.3,0.0
1519,2022-08-06,1.0,0.0
1519,2023-08-04,2.5,0.0
1519,2024-08-02,6.0,1.0
1519,2025-08-02,9.0,1.0
1521,2017-07-16,5.2,0.0
1521,2018-07-11,5.2,0.0
1521,2019-07-11,3.8,0.0
1521,2020-07-15,4.0,0.0
1521,2021-08-27,1.3,0.0
1521,2022-07-12,0.6,0.0
1521,2023-08-02,0.7,0.0
1521,2024-07-07,0.7,0.0
1521,2025-07-05,1.0,0.0
1522,2017-08-03,2.0,0.0
1522,2018-08-01,1.6,0.0
1522,2019-08-01,1.3,0.0
1522,2020-07-29,1.4,0.0
1522,2021-06-29,0.0,0.0
1522,2021-08-25,0.6,0.0
1522,2022-07-22,0.5,0.0
1522,2023-07-28,1.8,0.0
1522,2024-07-26,2.0,0.0
1522,2025-07-25,3.0,0.0
1524,2017-07-26,0.5,0.0
1524,2018-07-23,0.45,0.0
1524,2019-07-22,0.5,0.0
1524,2020-04-16,0.4,0.0
1524,2021-04-16,0.21,0.0
1524,2022-04-20,0.3,0.0
1524,2023-04-20,1.0,0.0
1524,2024-04-18,1.3,0.0
1524,2025-04-23,2.3,0.0
1525,2017-08-01,2.3,0.0
1525,2018-08-06,2.4,0.0
1525,2019-08-06,1.8,0.0
1525,2020-08-06,2.0,0.0
1525,2021-09-06,2.2,0.0
1525,2022-08-05,2.1,0.0
1525,2023-07-25,2.1,0.0
1525,2024-07-05,3.3,0.0
1525,2025-07-02,3.1,0.0
1526,2017-08-01,0.8,0.0
1526,2018-09-05,1.0,0.0
1526,2018-11-01,0.0,0.0
1526,2019-09-05,1.0,0.0
1526,2020-09-01,0.8,0.0
1526,2021-10-05,1.8,0.0
1526,2022-07-19,2.6,0.0
1526,2022-11-27,1.8,0.0
1526,2023-06-25,1.6,0.0
1526,2023-12-05,0.6,0.0
1527,2017-09-03,4.1,0.0
1527,2018-09-08,1.4,0.0
1527,2019-09-03,4.0,0.0
1527,2020-09-05,1.2,0.0
1527,2021-09-20,2.35,0.0
1527,2022-08-30,2.4,0.0
1527,2023-08-30,2.4,0.0
1527,2024-08-04,2.0,0.0
1527,2025-08-10,2.2,0.0
1528,2017-08-20,0.5,0.0
1528,2018-07-02,0.0,0.0
1528,2018-08-05,0.0,0.0
1528,2018-08-20,0.5,0.0
1528,2019-06-23,0.0,0.0
1528,2019-08-01,0.20061392,0.0
1528,2020-10-03,0.10418123,0.0
1528,2021-09-03,0.1,0.0
1528,2022-09-02,0.1,0.0
1528,2023-09-02,0.1,0.0
1528,2024-09-01,0.1,0.0
1528,2025-09-27,0.1,0.0
1529,2019-07-12,0.2,0.0
1529,2020-07-29,0.5,0.0
1529,2021-07-23,0.5,0.0
1529,2022-09-16,0.2,0.7
1529,2023-08-04,0.25,0.35
1529,2024-08-02,0.3,0.3
1529,2025-09-01,0.2,0.0
1530,2017-08-09,0.7,0.0
1530,2018-08-09,1.25,0.0
1530,2019-08-09,2.0,0.0
1530,2020-08-10,1.5,0.0
1530,2021-09-11,2.5,0.0
1530,2022-08-11,1.5,0.0
1530,2023-08-02,1.6,0.0
1530,2024-08-15,1.5,0.0
1530,2025-07-08,1.53171443,0.0
1531,2017-07-28,0.6,0.0
1531,2018-09-04,0.8,0.0
1531,2019-07-19,0.5,0.0
1531,2020-08-02,0.20152498,0.0
1531,2021-09-21,0.20164737,0.0
1531,2022-09-04,0.7,0.0
1531,2023-09-08,0.8,0.0
1531,2024-08-09,0.2,0.0
1531,2025-07-20,0.4,0.0
1532,2017-07-24,1.7,0.0
1532,2018-07-23,1.5,0.0
1532,2019-07-22,2.7,0.0
1532,2020-08-18,0.92184663,0.0
1532,2021-07-18,1.03,0.0
1532,2022-07-20,2.11,0.0
1532,2023-07-23,1.19999003,0.0
1532,2024-09-05,1.43413122,0.0
1532,2025-07-28,1.73372654,0.0
1533,2017-08-31,0.2,0.0
1533,2018-09-02,0.3,0.0
1533,2019-09-01,0.8,0.0
1533,2020-09-02,0.5,0.0
1533,2022-09-11,0.3,0.0
1535,2017-07-20,1.8,0.0
1535,2018-07-20,1.25,0.0
1535,2019-07-24,1.1,0.0
1535,2020-07-22,1.2,0.0
1535,2021-09-20,1.35,0.0
1535,2022-07-25,2.6,0.0
1535,2023-07-25,3.0,0.0
1535,2024-07-27,3.3,0.0
1535,2025-07-27,3.0,0.0
1536,2017-02-14,0.0,0.0
1536,2017-07-10,3.5,0.0
1536,2018-07-10,3.75,0.0
1536,2019-07-10,3.5,0.0
1536,2020-07-05,2.0,0.0
1536,2020-12-20,0.0,0.0
1536,2021-08-10,1.1,0.0
1536,2022-07-04,1.365,0.0
1536,2023-07-09,1.6,0.0
1536,2024-07-07,1.0,0.0
1536,2025-04-16,0.8,0.0
1537,2017-08-02,9.0,0.0
1537,2018-08-27,9.5,0.0
1537,2019-08-19,10.0,0.0
1537,2020-08-18,10.0,0.0
1537,2021-08-18,10.0,0.0
1537,2022-08-23,7.0,0.0
1537,2023-08-29,10.0,0.0
1537,2024-08-27,7.0,0.0
1537,2025-08-25,10.5,0.0
1539,2017-09-08,1.2,0.0
1539,2018-09-08,1.0,0.0
1539,2019-09-07,1.8,0.0
1539,2020-09-08,0.8,0.0
1539,2022-09-04,0.8,0.0
1539,2023-09-03,2.5,0.0
1539,2024-09-01,0.6,0.0
1539,2025-08-31,0.85,0.0
1540,2017-07-30,1.0,0.0
1540,2018-07-30,0.6000000000000001,0.0
1540,2019-07-30,1.5,0.0
1540,2020-07-28,1.0,0.0
1540,2021-08-05,0.5,0.0
1540,2022-08-08,0.3,0.0
1540,2023-08-01,0.6,0.0
1540,2024-08-05,1.1,0.0
1540,2025-07-21,1.6,0.0
1541,2017-09-01,3.3,0.0
1541,2018-09-01,1.5,0.0
1541,2019-09-01,1.0,0.0
1541,2021-10-17,3.0,0.0
1541,2022-09-01,2.5,0.0
1541,2023-09-01,1.0,0.0
1541,2024-09-02,0.5,0.0
1541,2025-09-02,0.5,0.0
1558,2017-07-10,9.5,0.0
1558,2018-07-15,8.5,0.0
1558,2019-07-12,11.0,0.0
1558,2020-07-07,8.8,0.0
1558,2021-08-28,9.5,0.0
1558,2022-08-05,8.5,0.0
1558,2022-10-31,0.0,0.0
1558,2023-07-29,5.5,0.0
1558,2024-08-09,3.8,0.0
1558,2025-08-02,6.0,0.0
1560,2017-07-09,3.0,0.0
1560,2018-07-09,3.5,0.0
1560,2019-07-09,3.5,0.0
1560,2020-07-12,2.8,0.0
1560,2021-08-03,2.79833843,0.0
1560,2022-07-20,2.79669382,0.0
1560,2023-07-19,3.99875091,0.0
1560,2024-07-17,3.99648634,0.0
1560,2025-07-27,3.9866338900000002,0.0
1563,2017-08-20,3.0,0.0
1563,2018-07-22,3.0,0.0
1563,2019-07-15,3.0,0.0
1563,2020-09-09,2.00085234,0.0
1563,2021-09-22,2.0164307,0.0
1563,2022-08-15,1.0,1.0
1563,2023-09-04,1.95832435,0.0
1563,2024-07-24,1.80209858,0.0
1563,2025-08-18,2.26930735,0.0
1568,2017-07-08,1.2,0.0
1568,2018-07-07,0.8,0.0
1568,2019-07-12,0.65,0.0
1568,2020-07-18,0.50363485,0.0
1568,2021-07-18,0.3,0.0
1568,2022-06-15,0.3,0.0
1568,2023-06-05,1.1,0.0
1568,2024-06-02,1.34,0.0
1568,2025-06-03,1.2,0.0
1582,2017-07-25,5.44766688,0.0
1582,2018-07-23,5.0,0.0
1582,2019-07-14,6.5,0.0
1582,2020-07-21,4.5,0.0
1582,2021-08-23,5.0,0.0
1582,2022-07-16,5.3,0.0
1582,2023-07-24,2.99996064,0.0
1582,2024-07-27,4.03018201,0.0
1582,2025-06-22,5.5,0.0
1583,2017-08-26,1.0,0.0
1583,2018-09-11,2.5,0.0
1583,2019-09-08,3.0,0.0
1583,2020-08-19,3.0,0.0
1583,2021-08-20,3.0,0.0
1583,2022-08-19,2.5,0.0
1583,2023-08-18,3.0,0.0
1583,2024-08-23,4.0,0.0
1583,2025-07-14,3.02742221,0.0
1587,2017-06-12,1.0,1.05
1587,2018-07-28,0.44320589,0.0
1587,2019-09-01,0.1,0.2
1587,2020-06-20,0.5024634,0.0
1587,2021-09-08,1.5,0.5
1587,2022-07-12,1.0,0.0
1587,2023-06-10,1.0,0.0
1587,2024-06-08,0.50182817,0.0
1587,2024-09-02,0.0,0.50182825
1587,2024-11-12,0.0,0.0
1587,2025-06-14,0.5,0.0
1589,2017-07-19,3.25,0.0
1589,2018-07-16,1.533691,0.0
1589,2020-07-26,0.5,0.0
1589,2020-09-28,0.0,0.0
1589,2021-09-04,1.5,0.0
1589,2022-08-10,0.6,0.0
1589,2024-10-07,0.0,0.0
1589,2025-10-30,0.0,0.0
1590,2017-06-21,5.36889929,0.0
1590,2017-07-30,0.0,0.0
1590,2018-09-06,7.4448,0.0
1590,2019-09-09,5.23972,0.0
1590,2020-09-10,4.7347,0.0
1590,2021-06-22,9.1623,0.0
1590,2021-09-29,0.0,0.0
1590,2022-09-13,13.305,0.0
1590,2023-10-02,13.11805,0.0
1590,2024-10-04,17.68314,0.0
1590,2025-09-29,19.54836001,0.0
1597,2017-08-02,1.0,0.0
1597,2018-08-05,1.0,2.5
1597,2019-09-01,1.0,1.0
1597,2020-08-30,1.0,0.0
1597,2021-06-13,1.5,0.0
1597,2022-06-20,1.5,0.0
1597,2022-09-04,0.0,1.0
1597,2023-08-27,2.0,0.0
1597,2024-08-28,0.8,0.0
1597,2025-08-27,0.7,0.0
1598,2017-06-20,2.1,0.0
1598,2018-07-04,0.5,0.0
1598,2018-09-30,0.0,0.0
1598,2019-08-06,0.34985289,0.34985289
1598,2019-12-10,0.0,0.0
1598,2020-07-19,1.10589199,0.0
1598,2021-07-03,7.46837978,0.0
1598,2022-07-03,2.51457255,0.0
1598,2023-06-03,0.49992041,0.0
1598,2024-07-26,0.0,0.5
1598,2025-03-12,0.0,0.0
1598,2025-06-08,0.5,0.0
1603,2017-09-03,0.5,0.0
1603,2018-09-03,1.0,0.0
1603,2019-10-23,0.5,0.0
1603,2020-09-06,0.5,0.0
1603,2021-09-05,0.5,0.0
1603,2022-09-04,0.5,0.0
1603,2023-09-03,0.5,0.0
1603,2024-09-03,1.3,0.0
1603,2025-09-05,1.5,0.0
1604,2017-07-30,1.4,0.0
1604,2018-08-28,0.2,0.0
1604,2019-08-10,1.4,0.0
1604,2020-07-07,1.5,0.0
1604,2021-09-21,2.5,0.0
1604,2022-07-11,2.7,0.0
1604,2023-05-04,1.5,0.0
1604,2024-04-18,1.5,0.0
1604,2025-04-19,1.5,0.0
1605,2017-07-18,0.7,0.0
1605,2018-06-24,1.0,0.0
1605,2019-06-24,1.2,0.0
1605,2020-07-01,0.50608642,0.0
1605,2021-08-08,0.9,0.0
1605,2022-06-27,1.6,0.0
1605,2023-06-12,1.8,0.0
1605,2024-06-28,1.1,0.0
1605,2025-06-10,0.5,0.0
1608,2018-07-11,0.73,0.0
1608,2020-07-14,0.66,0.0
1608,2021-09-15,0.7,0.0
1608,2022-07-15,1.5,0.0
1608,2023-07-18,0.4,0.0
1608,2024-07-16,1.0,0.0
1608,2025-07-21,1.0,0.0
1609,2018-07-28,0.35,0.0
1609,2019-08-11,0.3,0.0
1609,2019-08-31,0.0,0.4
1609,2020-07-24,0.30279865,0.0
1609,2021-10-19,0.35,0.35
1609,2022-09-04,0.35,0.6
1609,2023-08-06,0.48043835,0.09608766
1609,2024-08-24,1.2,0.5
1609,2025-07-20,0.75,0.15
1611,2018-07-18,1.0,0.0
1611,2019-07-20,0.15,0.0
1611,2020-06-21,1.2,0.0
1611,2021-09-21,0.3,0.0
1611,2022-07-27,0.8,0.0
1611,2023-06-25,0.3,0.0
1611,2024-06-16,0.5,0.0
1611,2025-04-01,0.8,0.0
1612,2017-07-07,0.28,0.0
1612,2018-07-13,0.5,0.0
1612,2019-07-15,0.32,0.0
1612,2020-07-11,0.5,0.0
1612,2021-07-12,1.2,0.0
1612,2022-07-16,2.8,0.0
1612,2023-07-16,1.5,0.0
1612,2024-07-08,2.0,0.0
1612,2025-07-15,2.1,0.0
1614,2017-07-26,1.05359506,0.0
1614,2018-07-21,0.69647415,0.0
1614,2019-07-21,0.90859895,0.0
1614,2020-07-24,0.83287031,0.0
1614,2021-07-16,0.94927775,0.0
1614,2022-07-15,1.23302384,0.0
1614,2023-07-21,0.99258538,0.0
1614,2024-07-15,1.07300502,0.0
1614,2025-07-21,0.58246376,0.0
1615,2017-07-10,0.75,0.0
1615,2018-07-10,0.9,0.0
1615,2019-07-15,1.35,0.0
1615,2020-07-26,1.0,1.0
1615,2021-06-30,1.2,0.0
1615,2021-08-17,0.0,1.2
1615,2022-07-25,2.0,0.0
1615,2022-09-20,0.0,0.8
1615,2023-07-25,1.5,0.0
1615,2023-09-02,0.0,1.0
1615,2024-09-01,1.44,1.44
1615,2025-08-23,2.0,0.5
1616,2024-09-03,0.37,0.0
1616,2025-07-15,1.8036,0.0
1617,2017-08-06,0.39999998999999997,0.0
1617,2018-08-01,0.6,0.0
1617,2019-09-01,1.0,0.0
1617,2020-08-06,0.3,0.0
1617,2021-09-22,0.6,0.0
1617,2022-04-20,0.0,0.0
1617,2022-08-03,0.82297121,0.0
1617,2023-08-03,0.29998901,0.0
1617,2024-08-05,0.28165736,0.0
1617,2025-07-31,0.5,0.0
1618,2017-07-22,0.3,0.0
1618,2018-07-23,0.3,0.0
1618,2019-07-16,0.3,0.0
1618,2020-07-21,0.3,0.0
1618,2021-08-10,0.3,0.0
1618,2022-07-18,0.5,0.0
1618,2023-07-17,0.6000000000000001,0.0
1618,2024-07-28,1.0,0.0
1618,2025-08-24,1.5,0.0
1623,2025-05-03,6.5,0.0
1626,2017-08-14,1.00258834,0.0
1626,2018-08-04,0.1,0.0
1626,2019-11-29,0.0,0.0
1626,2020-07-27,0.8,0.2
1626,2021-09-21,0.59839952,0.39893301
1626,2023-09-12,0.5,0.5000000137
1626,2024-06-26,0.3,0.0
1702,2017-07-19,2.80708133,0.0
1702,2018-07-18,2.7,0.0
1702,2019-07-02,2.7,0.0
1702,2020-07-07,2.0,0.0
1702,2021-06-07,2.0,0.0
1702,2022-06-11,2.2,0.0
1702,2023-06-07,2.0,0.0
1702,2024-06-08,2.5,0.0
1702,2025-06-09,2.5,0.0
1707,2017-07-17,6.4,0.0
1707,2018-07-15,6.67601019,0.0
1707,2019-06-30,6.5,0.0
1707,2020-07-04,6.5,0.0
1707,2021-08-08,6.4,0.0
1707,2022-06-21,6.1,0.0
1707,2023-06-30,6.9,0.0
1707,2024-06-27,6.9,0.0
1707,2025-01-27,2.7,0.0
1707,2025-06-29,4.2,0.0
1707,2026-01-15,2.2,0.0
1708,2017-07-21,0.5,0.5
1708,2018-07-21,1.0,0.0
1708,2019-07-28,0.5,0.5
1708,2020-07-17,0.8,0.8
1708,2021-09-04,0.9,0.9
1708,2022-07-27,2.0,0.0
1708,2023-07-14,3.0,0.0
1708,2024-06-08,1.5,0.0
1708,2025-06-05,2.0,0.0
1709,2017-08-31,1.50546881,0.3763671946
1709,2018-08-31,1.49573972,0.0
1709,2019-08-31,0.49724107,0.0
1709,2020-08-31,0.5,0.0
1709,2021-08-31,1.2,0.0
1709,2022-08-30,1.7,0.0
1709,2023-09-01,1.8,0.0
1709,2024-09-02,0.6,0.0
1709,2025-09-02,0.8,0.0
1710,2017-07-07,0.2,0.0
1710,2018-07-08,1.75,0.0
1710,2019-07-10,1.75,0.0
1710,2020-07-19,0.3,0.0
1710,2022-07-09,0.7,0.0
1710,2023-07-10,0.2,0.0
1710,2024-07-08,0.2,0.0
1711,2017-07-05,0.5,0.0
1711,2018-07-11,0.5,0.0
1711,2019-06-30,0.5,0.0
1711,2020-06-23,0.3,0.0
1711,2021-06-22,0.3,0.0
1711,2022-06-22,0.5,0.0
1711,2023-06-21,0.35,0.0
1711,2024-06-28,0.15,0.0
1711,2025-06-27,0.3,0.0
1712,2017-07-29,0.93900097,0.0
1712,2018-08-15,1.00173514,0.0
1712,2019-07-10,1.3,0.0
1712,2020-04-14,1.3,0.0
1712,2021-04-14,1.3,0.0
1712,2022-04-14,1.8,0.0
1712,2023-03-22,2.8,0.0
1712,2024-03-20,2.8,0.0
1712,2025-03-20,2.5,0.0
1713,2017-07-17,0.58,0.0
1713,2018-07-17,0.44,0.0
1713,2019-07-17,0.71,0.0
1713,2020-07-16,0.58,0.0
1713,2021-08-18,0.66,0.0
1713,2022-08-12,0.85,0.0
1713,2023-08-16,1.0,0.0
1713,2024-07-13,1.4,0.0
1713,2025-08-13,7.5,0.0
1714,2017-09-23,0.0,0.35
1714,2018-11-03,0.3,0.0
1714,2019-11-02,0.15,0.0
1714,2021-09-05,0.7,0.0
1714,2022-08-12,0.42,0.0
1714,2023-08-21,0.1,0.0
1714,2024-08-21,0.3,0.0
1714,2025-08-27,0.20504121,0.0
1717,2017-08-10,1.5,0.5
1717,2018-08-01,0.5,0.7
1717,2019-07-22,0.9,0.0
1717,2020-07-15,1.4,0.0
1717,2021-08-02,1.5,0.0
1717,2022-08-03,1.5,0.0
1717,2023-04-04,1.2,0.0
1717,2023-12-04,0.0,0.0
1717,2024-05-01,0.8,0.0
1717,2024-07-22,0.0,0.0
1717,2025-05-01,1.2,0.0
1718,2018-09-04,0.1,0.65
1718,2019-08-12,0.1,0.65
1718,2021-11-02,0.1,0.4
1720,2017-08-08,1.5,0.0
1720,2018-08-08,1.6,0.0
1720,2019-08-07,1.5,0.0
1720,2020-08-05,1.5,0.0
1720,2021-08-04,1.8,0.0
1720,2022-08-05,2.5,0.0
1720,2023-08-09,2.5,0.0
1720,2024-08-09,2.7,0.0
1720,2025-08-12,2.8,0.0
1721,2017-07-23,0.7,0.0
1721,2018-07-23,0.2,0.0
1721,2021-08-11,0.5,0.0
1721,2023-07-29,0.1,0.0
1722,2017-08-23,2.1,0.0
1722,2018-08-31,2.1,0.0
1722,2019-08-26,2.2,0.0
1722,2020-09-05,2.2,0.0
1722,2021-09-05,2.3,0.0
1722,2022-09-03,2.8,0.0
1722,2023-09-02,2.5,0.0
1722,2024-09-02,2.6,0.0
1722,2025-09-08,2.0,0.0
1723,2017-07-26,4.5,0.0
1723,2018-07-25,4.6,0.0
1723,2019-07-16,5.3,0.0
1723,2020-07-21,5.0,0.0
1723,2021-08-25,2.8000000000000003,0.0
1723,2022-07-11,4.0,0.0
1723,2023-07-20,5.0,0.0
1723,2024-07-17,4.0,0.0
1723,2025-07-16,4.5,0.0
1725,2017-08-02,0.8,0.0
1725,2018-08-05,0.83,0.0
1725,2019-08-05,0.84,0.0
1725,2020-07-22,0.81,0.0
1725,2021-07-14,0.96,0.0
1725,2022-07-31,1.23,0.0
1725,2023-08-08,1.0,0.0
1725,2024-07-29,0.85,0.0
1725,2025-07-07,1.25,0.0
1726,2017-08-27,4.0,0.0
1726,2018-08-29,3.5,0.0
1726,2019-09-01,3.5,0.0
1726,2020-08-31,3.2,0.0
1726,2021-08-31,3.5,0.0
1726,2022-08-30,3.5,0.0
1726,2023-08-21,3.5,0.0
1726,2024-07-23,3.5,0.0
1726,2025-07-22,3.6,0.0
1727,2017-07-15,0.6,0.0
1727,2018-07-24,0.6,0.0
1727,2019-07-10,0.6,0.0
1727,2020-06-21,0.2,0.0
1727,2022-06-20,0.52,0.0
1727,2023-08-11,0.73102222,0.0
1727,2024-08-04,0.28674735,0.0
1727,2025-08-11,0.5,0.0
1730,2017-08-04,2.17630907,0.0
1730,2018-08-03,2.26844415,0.0
1730,2019-08-08,3.5,0.0
1730,2020-08-22,3.76,0.0
1730,2021-08-15,3.86,0.0
1730,2022-08-04,3.0,0.0
1730,2023-08-09,3.0,0.0
1730,2024-08-07,2.8,0.0
1730,2025-07-09,3.0,0.0
1731,2017-07-10,0.55,0.0
1731,2018-07-01,0.6,0.0
1731,2019-07-01,0.5,0.0
1731,2020-07-03,0.6,0.0
1731,2021-08-09,1.0,0.0
1731,2022-07-04,1.17,0.0
1731,2023-07-03,1.1,0.0
1731,2024-07-06,1.15,0.0
1731,2025-07-06,1.2,0.0
1732,2021-09-26,0.5,0.0
1732,2022-09-12,0.35,0.0
1732,2025-09-06,0.5,0.0
1733,2017-07-05,1.5,0.0
1733,2018-07-10,1.50054167,0.0
1733,2019-07-07,0.84779325,0.0
1733,2020-07-07,1.10634249,0.0
1733,2021-08-23,1.09369385,0.0
1733,2022-06-22,1.3,0.0
1733,2023-06-21,1.4,0.0
1733,2024-05-25,1.1,0.0
1733,2025-06-17,1.2,0.0
1734,2017-07-17,0.1,0.0
1734,2018-07-29,0.2,0.0
1734,2019-07-23,0.1,0.0
1734,2020-07-31,0.2,0.0
1734,2021-09-06,0.2,0.0
1734,2022-07-29,0.2,0.0
1734,2023-07-21,1.0,0.0
1734,2024-09-10,1.0,0.8
1734,2025-07-19,1.0,0.0
1734,2025-09-08,0.0,0.5
1735,2017-07-16,0.5,0.0
1735,2018-09-03,0.5,0.0
1735,2019-07-28,0.15,0.0
1735,2020-07-12,0.65,0.0
1735,2021-08-17,0.5,0.0
1735,2023-07-25,0.5,0.0
1735,2024-09-03,0.5,0.0
1735,2025-06-25,0.8,0.0
1736,2017-08-16,1.15,0.0
1736,2018-07-24,0.3,0.0
1736,2019-07-23,0.65,0.0
1736,2020-09-22,1.40178592,0.0
1736,2021-10-10,1.12,0.0
1736,2022-09-16,0.5,0.0
1736,2023-08-04,0.6,0.0
1736,2024-08-05,0.9987537,0.0
1736,2025-08-07,4.0,0.0
1737,2017-08-23,1.5,0.0
1737,2018-08-22,1.5,0.0
1737,2019-08-26,1.8,0.0
1737,2020-08-31,1.5,0.0
1737,2021-10-26,1.35,0.0
1737,2022-08-29,1.5,0.0
1737,2023-08-29,1.5,0.0
1737,2024-08-26,1.2,0.0
1737,2025-08-26,1.3,0.0
1752,2017-08-29,1.6,0.0
1752,2018-08-29,1.6,0.0
1752,2019-07-24,1.2,0.0
1752,2020-07-13,1.7,0.0
1752,2021-08-30,1.6,0.0
1752,2022-07-05,1.8,0.0
1752,2023-06-26,2.3,0.0
1752,2024-07-10,2.0,0.0
1752,2025-07-09,1.6,0.0
1760,2017-07-22,0.9,1.0
1760,2018-06-25,1.5,0.0
1760,2019-07-03,1.8,0.0
1760,2020-07-06,1.8,0.0
1760,2021-06-30,0.7,0.0
1760,2021-08-14,0.0,0.0
1760,2022-07-03,1.5,0.0
1760,2023-07-24,2.0,0.0
1760,2024-06-19,1.5,0.0
1760,2025-06-18,1.7999999999999998,0.0
1762,2017-07-30,0.5,0.0
1762,2018-07-30,0.5,0.0
1762,2019-07-30,1.2,0.0
1762,2020-07-30,0.8,0.0
1762,2021-07-30,1.5,0.0
1762,2022-07-30,1.3,0.0
1762,2023-07-30,1.3,0.0
1762,2024-07-30,0.8,0.0
1762,2025-07-30,0.1915858,0.0
1773,2017-06-28,4.0,0.0
1773,2018-06-15,4.6,0.0
1773,2019-06-19,5.0,0.0
1773,2020-07-14,2.2,2.0
1773,2021-08-21,3.48888889,1.11111111
1773,2022-07-05,3.0,2.5
1773,2023-07-10,3.6,0.0
1773,2024-06-21,3.2,0.0
1773,2025-06-21,2.5,2.0
1776,2017-07-15,1.6,0.0
1776,2018-09-23,1.5,0.0
1776,2019-09-03,0.8,0.0
1776,2020-09-10,0.84563927,0.0
1776,2021-08-31,1.00016635,0.0
1776,2022-09-03,1.5,0.0
1776,2023-06-30,0.6,0.0
1776,2024-06-21,0.5,0.0
1776,2025-06-21,0.8,0.0
1783,2018-07-30,0.15033847,0.0
1783,2019-07-30,0.68049822,0.0
1783,2020-08-12,0.78,0.0
1783,2021-08-27,0.73074297,0.0
1783,2022-11-19,0.0,1.0
1783,2023-09-13,0.5,0.5
1783,2024-07-29,0.99873133,0.0
1783,2025-09-13,0.82996297,0.0
1786,2018-06-23,0.2,0.0
1786,2019-01-13,0.0,0.0
1786,2019-08-18,1.6,0.0
1786,2020-09-08,1.3641,0.5
1786,2021-10-10,0.959848,0.85
1786,2022-07-24,1.417565,0.0
1786,2023-08-01,1.98011052,0.0
1786,2024-07-30,2.40756287,0.0
1786,2025-05-03,3.2395943,0.0
1789,2017-08-18,0.3,0.4
1789,2018-08-03,0.48,0.0
1789,2019-08-02,0.49,0.0
1789,2020-07-31,0.27,0.0
1789,2021-09-03,0.5,0.0
1789,2022-07-15,0.48,0.0
1789,2023-07-14,0.36,0.0
1789,2024-07-12,0.3,0.0
1789,2025-07-11,0.35,0.0
1795,2021-07-13,0.35,0.0
1795,2022-08-10,1.93121526,0.0
1795,2023-07-11,3.45992166,0.0
1795,2024-08-11,4.64745218,0.0
1795,2025-08-17,5.77859188,0.0
1802,2018-07-08,0.5,0.0
1802,2019-07-14,0.3,0.0
1802,2021-07-25,0.5,0.0
1802,2022-07-04,1.82,0.0
1805,2023-11-08,0.0,0.0
1805,2025-01-03,0.0,0.0
1806,2022-07-24,1.0,0.0
1806,2025-07-11,1.0,0.0
1808,2017-09-17,5.074871740000001,0.0
1808,2018-07-24,3.5378101500000003,0.0
1808,2019-11-10,8.0,0.0
1808,2020-10-01,2.0,2.0
1808,2021-10-02,0.2,0.6000000000000001
1808,2022-10-02,2.0,1.5
1808,2023-10-02,0.6,0.0
1808,2024-10-02,3.0,12.0
1808,2025-10-02,2.0,0.0
1809,2017-08-15,0.3,0.0
1809,2018-07-24,0.2,0.0
1809,2019-07-17,0.2,0.0
1809,2020-07-27,0.2,0.0
1809,2021-08-18,0.2,0.0
1809,2022-08-01,0.25,0.0
1809,2023-08-11,0.25,0.0
1809,2024-08-06,0.2,0.0
1809,2025-07-26,0.25,0.0
1810,2018-08-01,0.3,0.0
1810,2019-08-01,0.2,0.0
1810,2021-08-02,0.2,0.0
1810,2022-08-02,0.2,0.0
1810,2023-08-02,0.2,0.0
1810,2024-08-04,0.2,0.0
1810,2025-07-08,0.19,0.0
1817,2017-08-15,2.2,0.0
1817,2018-08-16,2.3,0.0
1817,2019-08-14,2.3,0.0
1817,2020-07-07,1.71235917,0.0
1817,2021-08-29,2.0,0.0
1817,2022-07-08,2.0,0.0
1817,2023-07-04,2.3,0.0
1817,2024-07-09,1.8,0.0
1817,2025-07-06,2.4,0.0
1904,2017-07-21,0.5,0.0
1904,2018-07-20,0.7,0.0
1904,2019-07-19,1.1,0.0
1904,2020-07-12,1.2,0.0
1904,2021-08-23,1.8,0.0
1904,2022-07-04,1.9,0.0
1904,2023-07-03,1.1,0.0
1904,2024-06-30,0.5,0.0
1904,2025-06-27,0.45,0.0
1905,2017-07-21,0.35,0.0
1905,2018-07-25,0.5,0.0
1905,2019-07-26,0.35,0.0
1905,2022-07-21,0.40586774,0.0
1905,2023-07-28,0.3,0.0
1906,2017-07-06,1.5,0.0
1906,2018-07-06,1.0,0.0
1906,2019-06-30,0.5,0.0
